jobNum,title,Link,shortCategory,longCategory
"429393","Supervising Nurse, Bureau of School Health - 429393","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429393&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"434178","Transportation Director, Bureau of Facilities Planning and Administrative Services - 434178","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=434178&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"435320","Supervising Public Health Nurse, Bureau of School Health - 435320","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435320&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"434052","Assistant Press Secretary, OEA/Bureau of Public Affairs - 434052","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=434052&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"435040","Field Doctor, Bureau of School Health - 435040","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435040&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"435204","Supervising Nurse, Bureau of School Health - 435204","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435204&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"435302","Supervising Nurse, Bureau of School Health - 435302","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435302&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"434354","Early Intervention Official Designee, Bureau of Early Intervention - 434354","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=434354&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"433926","Employee Relations Analyst - 433926","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433926&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"432505","Assistant Counsel, Forensic Laboratories - 432505","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432505&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"432735","General Counsel, Office of General Counsel - 432735","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432735&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"430590","Program Manager, Bureau of Harlem Neighborhood Health - 430590","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430590&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"430608","Fiscal Optimization Analyst, Office of the Agency Chief Contracting Officer - 430608","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430608&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"431529","Assistant Commissioner, Mental Hygiene/Bureau of Administration - 431529","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=431529&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"430648","NFP Home Nurse Visitor, Bureau of Maternal Infant and Reproductive Health - 430648","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430648&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"430705","X-Ray Technician, Bureau of Tuberculosis Control - 430705","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430705&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"430527","Researcher - 430527","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430527&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"429331","Program Manager, Harlem Neighborhood Health - 429331","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429331&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"428861","Chief Financial Officer/Deputy Commissioner - 428861","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428861&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"427226","Supervising Public Health Nurse, Bureau of School Health/ SH Nursing Services & Prof Dev - 427226","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=427226&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"426054","Early Intervention Official Designee, Bureau of Early Intervention - 426054","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426054&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"426035","Fiscal Analyst, Bureau of HIV - 426035","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426035&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"426423","Nursing Supervisor, Bureau of Sexually Transmitted Infections (BSTI) - 426423","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426423&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"426335","Home Nurse Visitor, Bureau of Maternal Infant and Reproductive Health - 426335","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=426335&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"422995","Criminalist II - 422995","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422995&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"422123","Assistant Counsel, Forensic Laboratories - 422123","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422123&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"420597","Supervising Public Health Nurse, Bureau of School Health/ SH Nursing Services & Prof Dev - 420597","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=420597&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"415188","Physician, Bureau of Tuberculosis Control - 415188","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=415188&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"415315","Assistant Commissioner, Bureau of Health Equity Capacity Building - 415315","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=415315&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"408152","Pediatrician, Maternal Infant and Reproductive Health - 408152","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=408152&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"404129","NFP Nurse Home Visitor, Bureau of Maternal Infant and Reproductive Health - 404129","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=404129&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"400178","Assistant Commissioner, Alcohol and Drug Use Prevention, Care and Treatment - 400178","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=400178&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"400168","Assistant Commissioner, Bureau of Alcohol and Drug Use Prevention, Care and Treatment - 400168","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=400168&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"396157","NFP Nurse Home Visitor, Bureau of Maternal Infant and Reproductive Health - 396157","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=396157&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"396502","Assistant Commissioner of Early Intervention - 396502","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=396502&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"392876","Evidence & Property Control Specialist - 392876","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=392876&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"386903","Public Health Nurse, Bureau of School Health - 386903","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=386903&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"385306","Bilingual NFP Nurse Home Visitor, Bureau of Maternal Infant and Reproductive Health - 385306","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=385306&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"383142","Chief Communications Officer, Office of the Commissioner - 383142","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=383142&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"381464","Executive Receptionist, Office of the Commissioner - 381464","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=381464&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"378720","Deputy Commissioner, Family & Child Health - 378720","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=378720&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"374454","Director of Medical and Laboratory Facilities - 374454","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=374454&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"352367","Budget Analyst, Bureau of Budget and Revenue/Budget Administration - 352367","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=352367&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"348287","Forensic Pathology Technician - 348287","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=348287&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"242091","CATCH School Nurse, Bureau of School Health/SH Reproductive Health - 242091","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=242091&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"235309","Pest Control Aide, Bureau of Veterinary and Pest Control Services - 235309","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=235309&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"229124","HIV Program Associate, Bureau of STD Prevention and Control - 229124","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=229124&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"209609","Office Clerk AOT, Bureau of Mental Health - 209609","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=209609&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"197941","Public Health Nurse (School Health) - 197941","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=197941&PostingSeq=1&",816,"DEPARTMENT OF HEALTH AND M"
"436911","Cyber Industrial Controls Analyst - 436911","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436911&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"436896","Cyber Senior Audit Analyst - 436896","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436896&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"433913","Director of Cyber Policy - 433913","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=433913&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"435687","Public Safety Radio System Support Specialist - 435687","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435687&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"435652","Public Safety Radio Operator - 435652","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435652&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"435497","Public Safety Senior Monitoring Engineer - 435497","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435497&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"430032","Senior Director, Site Reliability Engineering - 430032","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430032&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"428700","Senior Vulnerability Specialist - 428700","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428700&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"423428","CERT Specialist - 423428","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423428&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"420732","Senior Integration Developer (Azure) - 420732","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=420732&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"416883","QA Test Automation Engineer - 416883","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416883&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"415438","Database Architect - 415438","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=415438&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"416549","Cyber Senior Audit Manager - 416549","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=416549&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"412723","IT Architect - 412723","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=412723&PostingSeq=1&",858,"DEPARTMENT OF INFORMATION"
"439792","Inspector General - 439792","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=439792&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"436518","Deputy Inspector General - 436518","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=436518&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"437225","Investigative Auditor - 437225","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=437225&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"435571","Data Analyst - 435571","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=435571&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"434506","Investigative Auditor - 434506","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=434506&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"432617","Investigator - 432617","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432617&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"432004","Facilities Assistant - 432004","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=432004&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"430962","Confidential Investigator - 430962","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=430962&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"431051","Confidential Investigator - 431051","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=431051&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"429213","Investigative Attorney - 429213","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=429213&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"428891","Chief Information Officer - 428891","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=428891&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"427472","Investigator - 427472","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=427472&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"424990","Confidential Investigator - 424990","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=424990&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"423471","Data Scientist - 423471","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=423471&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"422454","Confidential Investigator - 422454","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=422454&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
"406711","Investigator - 406711","https://a127-jobs.nyc.gov/psc/nycjobs/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_APP_SCHJOB.GBL?Page=HRS_APP_JBPST&Action=U&FOCUS=Applicant&SiteId=1&JobOpeningId=406711&PostingSeq=1&",032,"DEPARTMENT OF INVESTIGATIO"
